<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,28-330,CHO,,MIL,W (+2),0,14:01,2,4,.500,0,1,.000,0,0,,0,0,0,3,1,0,0,1,4,4.7,-10
2,2,2014-11-01,28-333,CHO,,MEM,L (-2),0,17:03,2,4,.500,1,2,.500,0,0,,0,0,0,3,2,0,1,0,5,6.1,-4
3,3,2014-11-02,28-334,CHO,@,NYK,L (-3),0,17:42,1,4,.250,0,1,.000,0,0,,0,2,2,4,2,0,1,1,2,3.6,-5
4,4,2014-11-04,28-336,CHO,@,NOP,L (-9),0,20:40,1,5,.200,0,2,.000,2,2,1.000,0,0,0,6,0,0,1,1,4,3.7,+6
5,5,2014-11-05,28-337,CHO,,MIA,W (+7),0,13:46,0,2,.000,0,2,.000,4,4,1.000,0,0,0,2,0,0,0,1,4,3.6,-5
6,6,2014-11-07,28-339,CHO,,ATL,W (+3),0,14:46,0,4,.000,0,1,.000,0,0,,0,0,0,5,0,0,1,2,0,-1.1,+9
7,7,2014-11-09,28-341,CHO,@,LAL,L (-15),0,11:19,0,3,.000,0,2,.000,0,0,,0,1,1,2,0,0,0,1,0,-0.8,-4
8,8,2014-11-11,28-343,CHO,@,POR,L (-2),0,12:03,4,7,.571,2,2,1.000,2,2,1.000,1,0,1,0,0,0,3,1,12,6.0,+1
9,9,2014-11-14,28-346,CHO,@,PHO,W (+8),0,15:29,3,8,.375,1,2,.500,0,0,,0,2,2,1,0,0,0,1,7,3.5,+10
10,10,2014-11-15,28-347,CHO,@,GSW,L (-25),0,20:35,6,12,.500,2,4,.500,3,3,1.000,1,2,3,2,0,0,0,0,17,13.7,-6
11,11,2014-11-17,28-349,CHO,,DAL,L (-27),0,19:17,0,4,.000,0,2,.000,0,0,,0,1,1,2,1,0,3,0,0,-3.1,-10
12,12,2014-11-19,28-351,CHO,@,IND,L (-2),0,29:48,4,7,.571,1,3,.333,0,0,,1,1,2,1,1,1,0,0,9,9.1,+3
13,13,2014-11-21,28-353,CHO,,ORL,L (-5),0,13:42,3,5,.600,0,1,.000,0,0,,0,1,1,1,1,0,0,1,6,5.3,-4
14,14,2014-11-23,28-355,CHO,@,MIA,L (-1),0,15:36,1,5,.200,0,3,.000,0,0,,0,1,1,2,0,0,0,0,2,0.6,-4
15,15,2014-11-24,28-356,CHO,,LAC,L (-21),0,27:24,5,9,.556,1,5,.200,0,0,,1,0,1,2,1,0,0,1,11,9.4,-7
16,16,2014-11-26,28-358,CHO,,POR,L (-8),0,32:28,9,16,.563,3,4,.750,1,4,.250,1,3,4,4,0,0,1,1,22,16.2,+3
17,17,2014-11-28,28-360,CHO,,GSW,L (-5),0,29:47,8,12,.667,2,4,.500,2,2,1.000,0,0,0,1,0,1,0,4,20,14.6,+1
18,18,2014-11-29,28-361,CHO,@,ATL,L (-30),0,17:15,0,6,.000,0,2,.000,0,0,,1,0,1,1,0,0,0,1,0,-3.2,-23
19,19,2014-12-03,29-000,CHO,,CHI,L (-7),0,18:57,1,8,.125,1,3,.333,0,0,,0,1,1,3,0,0,0,1,3,-0.2,-13
20,20,2014-12-05,29-002,CHO,,NYK,W (+1),0,8:57,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,0,2,1.3,-6
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-10,29-007,CHO,,BOS,W (+9),0,11:35,2,4,.500,0,1,.000,0,0,,0,1,1,1,0,0,0,0,4,3.0,-4
22,22,2014-12-12,29-009,CHO,@,MEM,L (-6),0,9:58,0,2,.000,0,1,.000,0,0,,0,1,1,1,1,0,1,4,0,-2.0,0
23,23,2014-12-13,29-010,CHO,,BRK,L (-27),0,21:03,5,7,.714,3,4,.750,1,2,.500,0,0,0,2,0,0,2,2,14,9.3,+3
24,24,2014-12-15,29-012,CHO,@,CLE,L (-9),0,13:23,3,6,.500,1,2,.500,0,0,,0,2,2,5,0,0,1,0,7,7.1,+12
25,25,2014-12-17,29-014,CHO,,PHO,L (-5),0,9:47,2,5,.400,2,4,.500,4,4,1.000,0,1,1,1,0,0,0,0,10,8.3,+1
26,26,2014-12-19,29-016,CHO,@,PHI,W (+18),0,10:11,1,3,.333,1,1,1.000,2,2,1.000,0,0,0,2,1,0,1,2,5,3.9,+8
27,27,2014-12-20,29-017,CHO,,UTA,W (+18),0,11:46,2,4,.500,1,2,.500,0,0,,1,2,3,2,0,0,0,1,5,5.3,-1
28,28,2014-12-22,29-019,CHO,,DEN,W (+28),0,18:18,3,5,.600,1,1,1.000,0,0,,0,0,0,3,0,0,4,2,7,2.0,+10
29,29,2014-12-23,29-020,CHO,@,MIL,W (+7),0,12:05,1,5,.200,0,2,.000,0,0,,1,3,4,4,0,0,0,1,2,2.9,-2
30,30,2014-12-26,29-023,CHO,@,OKC,L (-23),0,18:35,5,9,.556,3,5,.600,4,4,1.000,0,2,2,0,0,0,2,1,17,10.9,-2
31,31,2014-12-27,29-024,CHO,,ORL,L (-8),0,7:10,1,3,.333,1,2,.500,0,0,,0,2,2,2,0,0,1,1,3,1.9,-7
32,32,2014-12-29,29-026,CHO,,MIL,L (-10),0,20:13,3,7,.429,1,4,.250,0,0,,0,2,2,0,1,0,2,1,7,2.5,-11
33,33,2014-12-31,29-028,CHO,@,HOU,L (-19),0,13:24,1,7,.143,1,3,.333,2,2,1.000,0,1,1,0,0,0,3,0,5,-2.2,-6
34,34,2015-01-02,29-030,CHO,,CLE,L (-4),0,9:40,2,3,.667,0,1,.000,0,0,,0,1,1,1,0,0,1,0,4,2.7,-8
35,35,2015-01-03,29-031,CHO,@,ORL,W (+8),0,14:45,1,4,.250,0,1,.000,0,0,,0,1,1,1,0,0,0,0,2,0.6,-6
36,36,2015-01-05,29-033,CHO,@,BOS,W (+9),0,9:07,1,2,.500,1,1,1.000,0,0,,0,2,2,1,0,0,1,0,3,2.3,-3
