<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-28,24-089,HOU,@,LAL,W (+18),0,19:52,2,6,.333,0,2,.000,0,0,,1,5,6,4,2,0,2,5,4,3.6,+11
2,2,2014-10-29,24-090,HOU,@,UTA,W (+11),0,22:14,4,7,.571,4,6,.667,0,0,,0,2,2,4,1,1,0,0,12,13.8,+4
3,3,2014-11-01,24-093,HOU,,BOS,W (+14),0,23:11,1,4,.250,1,3,.333,0,0,,1,1,2,4,2,0,6,1,3,0.0,+10
4,4,2014-11-03,24-095,HOU,@,PHI,W (+11),0,19:34,1,4,.250,1,4,.250,0,0,,1,2,3,1,1,0,1,1,3,2.2,-9
5,5,2014-11-04,24-096,HOU,@,MIA,W (+17),0,36:46,3,10,.300,2,8,.250,0,0,,1,6,7,5,0,2,0,2,8,8.8,+15
6,6,2014-11-06,24-098,HOU,,SAS,W (+17),0,26:18,0,2,.000,0,1,.000,0,0,,2,2,4,3,0,0,2,2,0,-0.1,0
7,7,2014-11-08,24-100,HOU,,GSW,L (-11),1,29:28,1,9,.111,0,5,.000,0,0,,7,3,10,1,3,0,5,4,2,-1.0,-12
8,8,2014-11-12,24-104,HOU,@,MIN,W (+12),0,24:01,4,8,.500,4,4,1.000,2,3,.667,0,0,0,4,0,0,1,5,14,9.4,+9
9,9,2014-11-14,24-106,HOU,,PHI,W (+1),0,16:53,0,4,.000,0,4,.000,0,0,,2,2,4,2,2,0,2,2,0,-0.2,-10
10,10,2014-11-16,24-108,HOU,@,OKC,W (+4),0,15:01,0,6,.000,0,3,.000,0,0,,2,2,4,0,0,2,1,0,0,-1.8,-1
11,11,2014-11-17,24-109,HOU,@,MEM,L (-26),0,23:39,4,7,.571,0,2,.000,0,0,,1,3,4,5,0,2,4,0,8,7.2,-18
12,12,2014-11-19,24-111,HOU,,LAL,L (-6),0,33:40,6,10,.600,4,7,.571,3,3,1.000,0,6,6,2,1,0,2,3,19,15.4,-4
