Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
19,18,2014-12-03,25-180,LAL,@,WAS,L (-16),0,20:13,3,9,.333,0,0,,0,0,,1,4,5,3,0,2,0,1,6,5.9,+9,sacrero01
20,19,2014-12-05,25-182,LAL,@,BOS,L (-17),0,26:15,1,10,.100,0,0,,0,0,,1,2,3,1,0,1,1,3,2,-4.1,+8,sacrero01
21,20,2014-12-07,25-184,LAL,,NOP,L (-17),0,16:41,1,2,.500,0,0,,0,0,,0,2,2,0,1,0,0,0,2,2.6,-1,sacrero01
22,21,2014-12-09,25-186,LAL,,SAC,W (+3),0,14:06,2,3,.667,0,0,,0,0,,3,1,4,1,0,1,0,2,4,5.7,+2,sacrero01
23,22,2014-12-12,25-189,LAL,@,SAS,W (+2),0,17:59,2,3,.667,0,0,,0,0,,1,5,6,0,1,0,0,1,4,5.5,+10,sacrero01
24,23,2014-12-14,25-191,LAL,@,MIN,W (+6),0,18:47,2,3,.667,0,0,,0,0,,1,4,5,1,0,0,1,4,4,2.7,+6,sacrero01
25,24,2014-12-15,25-192,LAL,@,IND,L (-19),0,23:23,0,2,.000,0,0,,1,2,.500,2,4,6,0,1,1,0,1,1,3.1,0,sacrero01
26,25,2014-12-19,25-196,LAL,,OKC,L (-1),0,14:24,0,3,.000,0,0,,0,0,,0,3,3,1,1,1,0,3,0,0.0,+6,sacrero01
27,26,2014-12-21,25-198,LAL,@,SAC,L (-7),0,13:17,1,2,.500,0,0,,1,4,.250,2,2,4,0,0,2,0,3,3,3.0,+5,sacrero01
28,27,2014-12-23,25-200,LAL,,GSW,W (+10),0,23:07,3,6,.500,0,0,,0,0,,2,0,2,3,0,2,0,1,6,7.5,+8,sacrero01
29,28,2014-12-25,25-202,LAL,@,CHI,L (-20),0,14:40,1,2,.500,0,0,,0,0,,1,0,1,1,0,2,0,2,2,3.0,-8,sacrero01
30,29,2014-12-26,25-203,LAL,@,DAL,L (-4),0,15:36,1,2,.500,0,0,,0,0,,2,3,5,0,0,0,1,1,2,1.9,+1,sacrero01
31,30,2014-12-28,25-205,LAL,,PHO,L (-9),0,14:04,1,3,.333,0,0,,1,2,.500,0,1,1,0,0,0,0,1,3,0.8,+3,sacrero01
32,31,2014-12-30,25-207,LAL,@,DEN,W (+8),0,13:14,0,0,,0,0,,0,0,,1,1,2,1,0,0,1,2,0,-0.1,-3,sacrero01
33,32,2015-01-02,25-210,LAL,,MEM,L (-3),0,12:50,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,1,0,0.3,-9,sacrero01
34,33,2015-01-04,25-212,LAL,,IND,W (+1),0,12:42,0,1,.000,0,0,,0,0,,1,3,4,1,0,1,0,1,0,1.9,-2,sacrero01
35,34,2015-01-05,25-213,LAL,@,POR,L (-4),0,14:09,1,2,.500,0,0,,1,1,1.000,2,3,5,0,1,0,0,2,3,4.5,+7,sacrero01
36,35,2015-01-07,25-215,LAL,@,LAC,L (-25),0,10:21,0,2,.000,0,0,,0,0,,2,2,4,0,0,0,1,3,0,-1.6,-5,sacrero01
37,36,2015-01-09,25-217,LAL,,ORL,W (+17),0,8:05,0,2,.000,0,0,,1,2,.500,2,1,3,1,0,0,0,1,1,1.2,0,sacrero01
43,37,2015-01-21,25-229,LAL,@,NOP,L (-16),0,10:29,0,2,.000,0,0,,0,0,,0,2,2,0,1,1,0,2,0,0.1,-1,sacrero01
44,38,2015-01-23,25-231,LAL,@,SAS,L (-14),1,26:01,2,8,.250,0,0,,3,4,.750,4,3,7,0,0,0,0,3,7,4.3,-4,sacrero01
45,39,2015-01-25,25-233,LAL,,HOU,L (-12),1,21:16,2,4,.500,0,0,,1,2,.500,1,7,8,1,0,0,2,3,5,2.9,-12,sacrero01
46,40,2015-01-27,25-235,LAL,,WAS,L (-6),1,28:51,3,9,.333,0,0,,0,0,,1,7,8,1,2,2,1,3,6,5.6,-2,sacrero01
47,41,2015-01-29,25-237,LAL,,CHI,W (+5),1,30:25,3,6,.500,0,0,,3,4,.750,4,5,9,4,0,2,0,6,9,11.7,+1,sacrero01
48,42,2015-02-01,25-240,LAL,@,NYK,L (-12),1,22:04,0,6,.000,0,0,,2,2,1.000,4,4,8,0,1,2,0,1,2,3.8,-14,sacrero01
49,43,2015-02-04,25-243,LAL,@,MIL,L (-8),1,19:41,5,7,.714,0,0,,0,0,,2,2,4,1,0,0,0,2,10,9.0,-1,sacrero01
50,44,2015-02-06,25-245,LAL,@,ORL,L (-6),1,32:23,4,12,.333,0,0,,2,2,1.000,2,4,6,3,1,2,0,1,10,9.9,+2,sacrero01
51,45,2015-02-08,25-247,LAL,@,CLE,L (-15),1,24:00,2,8,.250,0,0,,0,2,.000,2,3,5,2,2,2,2,0,4,3.5,-15,sacrero01
52,46,2015-02-10,25-249,LAL,,DEN,L (-10),1,18:59,2,4,.500,0,0,,0,2,.000,4,3,7,0,0,0,0,4,4,3.3,-1,sacrero01
53,47,2015-02-11,25-250,LAL,@,POR,L (-16),1,26:48,5,11,.455,0,0,,2,2,1.000,2,0,2,2,0,0,1,5,12,6.1,-12,sacrero01
54,48,2015-02-20,25-259,LAL,,BRK,L (-9),1,19:44,5,9,.556,0,0,,3,4,.750,4,3,7,2,1,1,2,1,13,12.7,-3,sacrero01
55,49,2015-02-22,25-261,LAL,,BOS,W (+7),1,11:21,0,2,.000,0,0,,0,0,,0,2,2,1,0,0,0,0,0,-0.1,-7,sacrero01
56,50,2015-02-25,25-264,LAL,@,UTA,W (+3),1,21:27,1,2,.500,0,0,,4,4,1.000,0,0,0,1,1,0,0,1,6,6.3,+7,sacrero01
57,51,2015-02-27,25-266,LAL,,MIL,W (+8),1,19:31,4,7,.571,0,0,,4,6,.667,2,3,5,0,1,0,0,2,12,10.4,-2,sacrero01
58,52,2015-03-01,25-268,LAL,,OKC,L (-7),1,18:23,3,5,.600,0,0,,0,0,,0,2,2,1,1,2,0,2,6,6.6,-14,sacrero01
59,53,2015-03-03,25-270,LAL,@,CHO,L (-1),1,21:50,2,6,.333,0,0,,2,2,1.000,1,4,5,0,1,1,0,4,6,4.6,-9,sacrero01
60,54,2015-03-04,25-271,LAL,@,MIA,L (-6),1,16:58,1,3,.333,0,0,,0,0,,0,1,1,1,1,0,2,4,2,-1.3,-6,sacrero01
61,55,2015-03-06,25-273,LAL,@,MEM,L (-7),1,15:15,0,3,.000,0,0,,0,0,,1,1,2,2,0,1,0,2,0,0.2,-7,sacrero01
69,56,2015-03-24,25-291,LAL,@,OKC,L (-10),0,18:53,0,3,.000,0,0,,0,0,,1,1,2,2,2,0,2,3,0,-0.9,+3,sacrero01
70,57,2015-03-25,25-292,LAL,@,MIN,W (+2),0,15:42,2,5,.400,0,0,,0,0,,1,1,2,2,0,0,1,2,4,1.9,-11,sacrero01
71,58,2015-03-27,25-294,LAL,@,TOR,L (-11),0,24:20,2,7,.286,0,0,,3,4,.750,3,2,5,3,1,1,1,3,7,6.8,-3,sacrero01
72,59,2015-03-29,25-296,LAL,@,BRK,L (-8),0,19:46,2,5,.400,0,0,,0,0,,0,0,0,1,1,0,1,0,4,2.0,+4,sacrero01
73,60,2015-03-30,25-297,LAL,@,PHI,W (+2),0,21:46,3,6,.500,0,0,,0,0,,2,1,3,0,0,2,1,1,6,4.7,-10,sacrero01
75,61,2015-04-03,25-301,LAL,,POR,L (-30),0,12:00,0,2,.000,0,0,,0,0,,1,1,2,1,0,1,0,0,0,1.0,-19,sacrero01
76,62,2015-04-05,25-303,LAL,,LAC,L (-28),0,12:00,1,2,.500,0,0,,1,2,.500,1,1,2,0,0,2,1,1,3,2.6,+1,sacrero01
77,63,2015-04-07,25-305,LAL,@,LAC,L (-5),0,22:19,4,6,.667,0,0,,0,0,,3,3,6,0,0,0,0,3,8,7.2,+1,sacrero01
78,64,2015-04-08,25-306,LAL,@,DEN,L (-18),0,26:29,4,7,.571,0,0,,2,2,1.000,2,7,9,1,0,0,3,2,10,7.1,+15,sacrero01
79,65,2015-04-10,25-308,LAL,,MIN,W (+8),0,12:54,3,7,.429,0,0,,1,2,.500,1,4,5,1,0,0,1,2,7,3.7,-4,sacrero01
80,66,2015-04-12,25-310,LAL,,DAL,L (-14),0,19:07,2,4,.500,0,0,,1,2,.500,1,5,6,0,0,0,0,0,5,4.8,-9,sacrero01
82,67,2015-04-15,25-313,LAL,,SAC,L (-23),0,19:29,3,7,.429,0,1,.000,0,0,,3,1,4,1,0,2,1,3,6,4.6,-3,sacrero01
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
1,1,2014-10-28,34-320,NOP,,ORL,W (+17),0,9:32,0,0,,0,0,,0,0,,1,1,2,1,0,0,0,3,0,0.5,+10,salmojo01
2,2,2014-11-01,34-324,NOP,,DAL,L (-5),0,5:02,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-8,salmojo01
5,3,2014-11-08,34-331,NOP,@,SAS,W (+1),0,5:19,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,-2,salmojo01
6,4,2014-11-10,34-333,NOP,@,CLE,L (-7),0,10:04,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-0.8,+3,salmojo01
10,5,2014-11-18,34-341,NOP,@,SAC,W (+6),0,5:16,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-1,salmojo01
11,6,2014-11-21,34-344,NOP,@,DEN,L (-20),0,10:56,2,2,1.000,1,1,1.000,0,0,,1,1,2,0,1,0,0,5,5,4.4,-18,salmojo01
13,7,2014-11-25,34-348,NOP,,SAC,L (-10),0,9:57,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,1,0,2,0.0,+6,salmojo01
14,8,2014-11-28,34-351,NOP,@,ATL,L (-9),0,24:52,3,9,.333,3,6,.500,0,0,,0,0,0,4,1,1,0,3,9,7.2,-5,salmojo01
15,9,2014-11-29,34-352,NOP,@,WAS,L (-3),0,28:15,4,6,.667,1,1,1.000,0,0,,0,0,0,0,1,0,0,2,9,6.6,-3,salmojo01
16,10,2014-12-02,34-355,NOP,,OKC,W (+8),0,24:45,0,1,.000,0,0,,0,2,.000,0,5,5,1,1,1,0,3,0,1.2,-7,salmojo01
17,11,2014-12-04,34-357,NOP,@,GSW,L (-27),0,20:32,2,4,.500,1,2,.500,0,0,,0,3,3,2,0,0,0,2,5,4.5,-10,salmojo01
18,12,2014-12-06,34-359,NOP,@,LAC,L (-20),0,17:54,1,4,.250,0,1,.000,0,0,,0,2,2,1,2,0,0,1,2,2.5,-13,salmojo01
23,13,2014-12-14,35-002,NOP,,GSW,L (-6),0,8:53,0,1,.000,0,0,,2,2,1.000,0,1,1,0,0,1,0,1,2,1.9,-2,salmojo01
25,14,2014-12-18,35-006,NOP,@,HOU,W (+9),0,14:00,0,7,.000,0,5,.000,0,0,,1,1,2,0,0,0,0,1,0,-4.3,-9,salmojo01
27,15,2014-12-21,35-009,NOP,@,OKC,W (+2),0,6:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+7,salmojo01
28,16,2014-12-23,35-011,NOP,@,IND,L (-12),0,10:11,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,1,0,0,0,3,4.4,-5,salmojo01
29,17,2014-12-26,35-014,NOP,,SAS,W (+7),0,18:02,2,4,.500,1,3,.333,0,0,,0,2,2,1,1,0,0,0,5,5.3,+11,salmojo01
30,18,2014-12-27,35-015,NOP,@,CHI,L (-7),0,13:29,0,0,,0,0,,0,0,,1,0,1,0,0,0,2,0,0,-1.3,-6,salmojo01
37,19,2015-01-12,35-031,NOP,@,BOS,L (-8),0,5:42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,0,salmojo01
45,20,2015-01-26,35-045,NOP,,PHI,W (+25),0,12:27,0,2,.000,0,2,.000,0,0,,0,0,0,0,1,1,1,1,0,-1.1,-10,salmojo01
48,21,2015-02-02,35-052,NOP,,ATL,W (+15),0,7:42,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,1,0,0,-1.0,-1,salmojo01
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
1,1,2014-10-29,21-223,PHI,@,IND,L (-12),0,7:55,0,4,.000,0,2,.000,0,0,,0,1,1,0,0,0,1,2,0,-4.3,-13,sampsja02
2,2,2014-10-31,21-225,PHI,@,MIL,L (-12),0,5:06,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,1,1,0,0,-1.0,-6,sampsja02
3,3,2014-11-01,21-226,PHI,,MIA,L (-18),0,2:27,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,1.0,0,sampsja02
4,4,2014-11-03,21-228,PHI,,HOU,L (-11),0,10:25,0,2,.000,0,1,.000,0,0,,0,2,2,0,0,1,1,2,0,-1.9,-2,sampsja02
5,5,2014-11-05,21-230,PHI,,ORL,L (-2),0,4:21,1,3,.333,0,0,,0,0,,0,1,1,0,0,2,0,2,2,1.2,+2,sampsja02
6,6,2014-11-07,21-232,PHI,,CHI,L (-3),1,26:42,2,3,.667,0,0,,0,0,,1,4,5,3,1,0,1,2,4,5.9,-4,sampsja02
7,7,2014-11-09,21-234,PHI,@,TOR,L (-32),1,19:32,1,8,.125,0,2,.000,2,4,.500,1,2,3,3,0,0,0,5,4,-0.6,-21,sampsja02
8,8,2014-11-13,21-238,PHI,@,DAL,L (-53),0,21:38,3,8,.375,1,2,.500,1,2,.500,0,2,2,0,0,1,0,1,8,4.1,-26,sampsja02
10,9,2014-11-17,21-242,PHI,@,SAS,L (-25),0,2:47,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,sampsja02
16,10,2014-11-29,21-254,PHI,,DAL,L (-7),0,1:02,0,0,,0,0,,0,0,,1,1,2,1,0,0,0,0,0,1.7,+2,sampsja02
17,11,2014-12-01,21-256,PHI,,SAS,L (-6),0,12:29,1,1,1.000,1,1,1.000,1,2,.500,0,3,3,1,0,0,1,1,4,3.5,+14,sampsja02
18,12,2014-12-03,21-258,PHI,@,MIN,W (+8),0,2:40,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-1.7,0,sampsja02
19,13,2014-12-05,21-260,PHI,,OKC,L (-12),0,7:41,1,3,.333,0,1,.000,1,2,.500,1,2,3,1,0,0,0,0,3,2.9,-5,sampsja02
20,14,2014-12-06,21-261,PHI,@,DET,W (+7),0,8:59,1,2,.500,0,1,.000,0,1,.000,0,1,1,0,0,0,0,5,2,-1.1,-4,sampsja02
21,15,2014-12-10,21-265,PHI,@,ATL,L (-16),0,6:48,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,1,2,0,-1.8,+2,sampsja02
22,16,2014-12-12,21-267,PHI,@,BRK,L (-18),0,1:47,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1.0,-3,sampsja02
23,17,2014-12-13,21-268,PHI,,MEM,L (-5),0,4:28,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,0,sampsja02
24,18,2014-12-15,21-270,PHI,,BOS,L (-18),0,6:39,2,3,.667,0,1,.000,2,2,1.000,0,2,2,1,0,1,1,1,6,5.3,+5,sampsja02
25,19,2014-12-19,21-274,PHI,,CHO,L (-18),0,19:53,2,2,1.000,0,0,,4,4,1.000,1,4,5,0,0,1,3,2,8,6.2,-13,sampsja02
26,20,2014-12-21,21-276,PHI,@,ORL,W (+8),1,17:17,2,5,.400,1,1,1.000,0,0,,2,0,2,0,0,0,2,1,5,1.3,+1,sampsja02
27,21,2014-12-23,21-278,PHI,@,MIA,W (+4),1,20:16,3,6,.500,0,2,.000,2,2,1.000,0,1,1,0,1,1,1,3,8,4.8,-15,sampsja02
28,22,2014-12-26,21-281,PHI,@,POR,L (-21),1,20:13,4,4,1.000,0,0,,1,2,.500,1,1,2,1,3,0,3,4,9,7.5,-15,sampsja02
29,23,2014-12-27,21-282,PHI,@,UTA,L (-17),1,20:35,1,3,.333,0,2,.000,0,2,.000,0,2,2,1,0,0,1,2,2,-1.0,-17,sampsja02
30,24,2014-12-30,21-285,PHI,@,GSW,L (-40),1,15:04,2,7,.286,1,4,.250,2,3,.667,1,0,1,1,0,0,1,1,7,2.5,-10,sampsja02
31,25,2015-01-02,21-288,PHI,@,PHO,L (-16),0,2:10,1,2,.500,0,1,.000,0,2,.000,0,0,0,0,0,0,1,0,2,-0.8,0,sampsja02
32,26,2015-01-03,21-289,PHI,@,LAC,L (-36),0,24:14,4,7,.571,1,3,.333,1,2,.500,0,3,3,1,1,0,1,4,10,6.3,-16,sampsja02
33,27,2015-01-05,21-291,PHI,,CLE,W (+3),0,1:39,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2,1.6,-2,sampsja02
34,28,2015-01-07,21-293,PHI,,MIL,L (-20),0,24:12,5,7,.714,1,2,.500,0,0,,2,5,7,5,1,0,4,3,11,10.3,+16,sampsja02
35,29,2015-01-09,21-295,PHI,@,BRK,W (+2),0,3:49,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,1,2,0.9,-4,sampsja02
36,30,2015-01-10,21-296,PHI,,IND,W (+1),0,18:47,4,4,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,9,7.7,+10,sampsja02
37,31,2015-01-13,21-299,PHI,,ATL,L (-18),0,13:49,2,4,.500,1,2,.500,0,2,.000,0,2,2,3,0,0,2,2,5,2.1,+2,sampsja02
38,32,2015-01-14,21-300,PHI,@,TOR,L (-16),0,13:28,1,5,.200,0,2,.000,2,2,1.000,0,3,3,3,0,1,2,0,4,2.6,0,sampsja02
39,33,2015-01-16,21-302,PHI,,NOP,W (+15),0,11:27,0,3,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,3,0,-3.3,-10,sampsja02
40,34,2015-01-17,21-303,PHI,@,DET,L (-18),0,15:43,4,5,.800,1,2,.500,0,0,,0,1,1,2,0,0,0,1,9,8.4,+2,sampsja02
41,35,2015-01-19,21-305,PHI,@,WAS,L (-35),0,11:03,1,4,.250,1,2,.500,0,0,,0,0,0,0,1,0,0,1,3,1.2,-18,sampsja02
42,36,2015-01-21,21-307,PHI,,NYK,L (-7),0,11:58,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,1,2,2,-1.5,-9,sampsja02
43,37,2015-01-23,21-309,PHI,,TOR,L (-5),0,3:30,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-14,sampsja02
44,38,2015-01-24,21-310,PHI,@,MEM,L (-18),0,17:15,4,9,.444,1,3,.333,0,0,,1,2,3,1,0,0,1,3,9,4.1,+1,sampsja02
45,39,2015-01-26,21-312,PHI,@,NOP,L (-25),0,18:08,2,9,.222,0,2,.000,0,0,,2,2,4,1,0,1,1,1,4,0.5,-13,sampsja02
46,40,2015-01-28,21-314,PHI,,DET,W (+20),1,23:34,5,6,.833,2,2,1.000,1,2,.500,0,8,8,0,2,0,2,2,13,12.0,+26,sampsja02
47,41,2015-01-30,21-316,PHI,,MIN,W (+9),1,17:14,3,5,.600,0,2,.000,2,2,1.000,0,1,1,1,1,1,0,1,8,8.0,+1,sampsja02
48,42,2015-01-31,21-317,PHI,@,ATL,L (-6),1,12:41,0,3,.000,0,1,.000,1,2,.500,0,2,2,2,0,0,2,3,1,-2.7,-9,sampsja02
49,43,2015-02-02,21-319,PHI,@,CLE,L (-13),1,18:09,4,5,.800,2,2,1.000,0,0,,0,0,0,1,2,1,3,2,10,7.7,+2,sampsja02
50,44,2015-02-03,21-320,PHI,,DEN,W (+7),1,18:04,3,4,.750,2,2,1.000,3,4,.750,0,0,0,0,3,0,1,2,11,10.2,-3,sampsja02
51,45,2015-02-06,21-323,PHI,@,BOS,L (-11),1,12:47,2,4,.500,0,1,.000,1,3,.333,0,1,1,1,0,1,1,3,5,1.7,-7,sampsja02
52,46,2015-02-07,21-324,PHI,,CHO,W (+8),1,22:08,1,5,.200,0,1,.000,2,4,.500,0,3,3,1,1,0,0,4,4,1.1,+3,sampsja02
53,47,2015-02-09,21-326,PHI,,GSW,L (-5),1,26:38,5,7,.714,0,2,.000,0,0,,0,6,6,2,1,0,3,0,10,8.3,-3,sampsja02
54,48,2015-02-20,21-337,PHI,,IND,L (-11),0,20:02,4,12,.333,1,3,.333,2,2,1.000,1,1,2,1,2,0,1,4,11,5.3,-9,sampsja02
55,49,2015-02-22,21-339,PHI,@,ORL,L (-5),0,21:14,6,9,.667,2,4,.500,2,2,1.000,0,1,1,0,1,1,1,1,16,12.7,+6,sampsja02
56,50,2015-02-23,21-340,PHI,@,MIA,L (-11),0,20:18,2,8,.250,0,2,.000,1,2,.500,1,4,5,2,0,2,2,1,5,2.1,-5,sampsja02
57,51,2015-02-25,21-342,PHI,@,MIL,L (-16),0,13:56,2,4,.500,0,2,.000,0,0,,0,0,0,2,0,0,1,1,4,2.0,-13,sampsja02
59,52,2015-03-01,21-346,PHI,@,IND,L (-20),0,11:18,1,2,.500,0,1,.000,0,0,,0,3,3,0,0,1,0,4,2,1.0,-2,sampsja02
60,53,2015-03-02,21-347,PHI,,TOR,L (-11),1,21:04,2,7,.286,1,2,.500,2,2,1.000,2,1,3,4,2,3,1,2,7,9.7,-12,sampsja02
61,54,2015-03-04,21-349,PHI,@,OKC,L (-5),1,15:18,2,3,.667,0,1,.000,3,3,1.000,0,2,2,1,1,0,1,4,7,5.4,-4,sampsja02
62,55,2015-03-06,21-351,PHI,,UTA,L (-6),1,22:23,1,5,.200,1,3,.333,0,2,.000,1,0,1,0,0,1,1,2,3,-1.3,-10,sampsja02
63,56,2015-03-07,21-352,PHI,,ATL,W (+8),1,20:55,0,7,.000,0,4,.000,0,0,,3,1,4,1,1,0,0,2,0,-1.6,+3,sampsja02
64,57,2015-03-11,21-356,PHI,,CHI,L (-9),1,16:38,1,4,.250,1,3,.333,2,2,1.000,0,3,3,0,0,0,1,0,5,2.5,-12,sampsja02
65,58,2015-03-13,21-358,PHI,,SAC,W (+7),1,16:36,4,6,.667,0,1,.000,2,3,.667,1,1,2,3,0,0,1,2,10,8.3,-7,sampsja02
66,59,2015-03-14,21-359,PHI,,BRK,L (-7),1,20:13,1,5,.200,0,3,.000,0,0,,0,2,2,0,0,0,2,2,2,-3.3,-20,sampsja02
68,60,2015-03-18,21-363,PHI,,DET,W (+11),1,22:26,3,8,.375,0,2,.000,0,0,,1,5,6,0,2,0,3,3,6,1.6,-6,sampsja02
69,61,2015-03-20,22-000,PHI,,NYK,W (+16),1,26:28,2,6,.333,0,2,.000,2,2,1.000,0,3,3,0,0,1,2,3,6,1.0,+3,sampsja02
70,62,2015-03-22,22-002,PHI,@,LAL,L (-14),1,12:41,0,2,.000,0,0,,1,2,.500,0,1,1,0,1,0,1,0,1,-0.5,-7,sampsja02
71,63,2015-03-24,22-004,PHI,@,SAC,L (-1),1,18:56,3,5,.600,2,3,.667,0,0,,0,2,2,0,0,0,0,2,8,5.5,+1,sampsja02
72,64,2015-03-25,22-005,PHI,@,DEN,W (+14),1,16:21,2,4,.500,1,3,.333,1,2,.500,3,3,6,2,0,0,2,4,6,4.4,-16,sampsja02
73,65,2015-03-27,22-007,PHI,,LAC,L (-21),1,14:39,1,9,.111,1,3,.333,0,0,,1,2,3,0,1,0,0,1,3,-1.0,-3,sampsja02
74,66,2015-03-29,22-009,PHI,@,CLE,L (-1),0,16:48,4,7,.571,1,2,.500,0,0,,0,3,3,1,0,0,0,1,9,6.9,-5,sampsja02
75,67,2015-03-30,22-010,PHI,,LAL,L (-2),1,25:23,2,4,.500,2,4,.500,1,2,.500,0,1,1,2,2,0,0,1,7,7.9,-9,sampsja02
76,68,2015-04-01,22-012,PHI,@,WAS,L (-13),1,8:20,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,0,0,-2.1,0,sampsja02
77,69,2015-04-04,22-015,PHI,@,CHO,L (-1),0,17:22,4,6,.667,0,1,.000,0,0,,0,1,1,2,0,0,0,2,8,6.3,-2,sampsja02
78,70,2015-04-05,22-016,PHI,@,NYK,L (-10),0,16:37,1,6,.167,0,2,.000,0,0,,0,1,1,3,1,0,1,3,2,-0.6,+10,sampsja02
