<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2015-04-07,27-268,MIN,@,SAC,L (-5),0,15:38,3,3,1.000,0,0,,0,0,,1,4,5,1,0,1,1,2,6,6.6,+8
2,2,2015-04-08,27-269,MIN,@,POR,L (-25),0,10:08,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-0.1,-4
3,3,2015-04-10,27-271,MIN,@,LAL,L (-8),0,0:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
4,4,2015-04-11,27-272,MIN,@,GSW,L (-9),0,0:08,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+2
5,5,2015-04-13,27-274,MIN,,NOP,L (-12),0,16:10,4,4,1.000,0,0,,1,2,.500,1,7,8,0,0,2,1,3,9,9.4,+1
6,6,2015-04-15,27-276,MIN,,OKC,L (-25),1,26:03,5,6,.833,0,0,,2,6,.333,5,1,6,2,1,0,0,1,12,14.0,-25
