<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,24-326,WAS,@,MIA,L (-12),0,7:40,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-1.5,-15
2,2,2014-10-30,24-327,WAS,@,ORL,W (+7),0,1:56,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,2,0,-2.2,-6
3,,2014-11-01,24-329,WAS,,MIL,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,3,2014-11-04,24-332,WAS,@,NYK,W (+15),0,22:07,6,7,.857,0,0,,3,3,1.000,1,1,2,0,0,0,2,1,15,11.1,+7
5,4,2014-11-05,24-333,WAS,,IND,W (+2),0,13:52,3,5,.600,0,0,,0,0,,0,2,2,1,0,1,3,3,6,1.5,+2
6,5,2014-11-07,24-335,WAS,@,TOR,L (-19),0,18:08,2,4,.500,0,0,,0,0,,1,3,4,2,0,0,0,3,4,3.8,-5
7,6,2014-11-08,24-336,WAS,@,IND,W (+7),0,19:31,6,8,.750,0,0,,1,2,.500,1,5,6,0,0,1,1,5,13,9.3,+4
8,7,2014-11-12,24-340,WAS,,DET,W (+4),0,16:39,3,6,.500,0,0,,0,0,,0,3,3,1,0,0,1,5,6,1.6,-5
9,8,2014-11-15,24-343,WAS,,ORL,W (+5),0,16:04,2,6,.333,0,0,,1,2,.500,1,2,3,2,0,0,2,0,5,1.9,+4
10,9,2014-11-19,24-347,WAS,,DAL,L (-3),0,10:36,1,1,1.000,0,0,,0,0,,0,2,2,1,0,0,1,3,2,0.8,-5
11,10,2014-11-21,24-349,WAS,,CLE,W (+13),0,23:26,5,11,.455,0,0,,2,4,.500,2,4,6,1,1,3,2,3,12,8.7,+9
12,11,2014-11-22,24-350,WAS,@,MIL,W (+11),0,13:04,2,7,.286,0,0,,1,1,1.000,2,3,5,1,0,0,1,2,5,2.1,0
13,12,2014-11-25,24-353,WAS,,ATL,L (-4),0,14:48,1,3,.333,0,0,,0,0,,1,2,3,0,0,0,1,0,2,0.6,-3
14,13,2014-11-26,24-354,WAS,@,CLE,L (-26),0,22:44,3,8,.375,0,0,,1,2,.500,2,1,3,3,0,1,2,3,7,3.5,-11
15,14,2014-11-29,24-357,WAS,,NOP,W (+3),0,6:43,1,1,1.000,0,0,,0,0,,1,2,3,0,0,0,2,1,2,0.6,-3
16,15,2014-12-01,24-359,WAS,,MIA,W (+21),0,19:38,2,4,.500,0,0,,2,4,.500,1,7,8,1,0,0,1,4,6,4.1,+10
17,16,2014-12-03,24-361,WAS,,LAL,W (+16),0,14:05,2,4,.500,0,0,,0,1,.000,1,0,1,1,0,0,1,0,4,2.0,-10
18,17,2014-12-05,24-363,WAS,,DEN,W (+30),0,22:30,8,12,.667,0,0,,0,0,,3,1,4,1,0,2,2,4,16,11.7,+15
19,18,2014-12-07,25-000,WAS,@,BOS,L (-8),0,10:14,1,1,1.000,0,0,,2,2,1.000,2,4,6,1,0,0,1,3,4,4.8,-4
20,19,2014-12-08,25-001,WAS,,BOS,W (+1),0,16:22,5,5,1.000,0,0,,1,1,1.000,1,3,4,1,0,0,1,1,11,10.4,-7
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,20,2014-12-10,25-003,WAS,@,ORL,W (+2),0,12:04,4,8,.500,0,0,,0,0,,0,3,3,1,0,0,0,2,8,4.8,0
22,21,2014-12-12,25-005,WAS,,LAC,W (+8),0,15:21,2,6,.333,0,0,,0,0,,1,6,7,0,0,0,1,3,4,0.9,-6
23,22,2014-12-14,25-007,WAS,,UTA,W (+9),0,16:00,2,7,.286,0,0,,0,1,.000,3,1,4,0,0,2,1,3,4,1.1,-2
24,23,2014-12-16,25-009,WAS,,MIN,W (+14),0,17:07,4,6,.667,0,0,,2,2,1.000,0,1,1,1,0,2,1,6,10,6.4,+2
25,24,2014-12-19,25-012,WAS,@,MIA,W (+2),0,10:37,2,3,.667,0,0,,2,2,1.000,1,0,1,1,0,0,1,0,6,5.1,+6
26,25,2014-12-21,25-014,WAS,,PHO,L (-12),0,27:48,7,12,.583,0,0,,2,4,.500,5,0,5,0,0,2,0,3,16,13.3,-6
27,26,2014-12-23,25-016,WAS,,CHI,L (-8),0,10:06,1,3,.333,0,0,,0,1,.000,0,1,1,1,0,0,1,2,2,-0.9,-4
28,27,2014-12-25,25-018,WAS,@,NYK,W (+11),0,11:16,4,8,.500,0,0,,0,0,,1,0,1,0,0,0,0,2,8,3.9,-1
29,28,2014-12-27,25-020,WAS,,BOS,W (+13),0,18:41,5,9,.556,0,0,,0,0,,0,1,1,0,0,0,3,3,10,1.8,+9
30,29,2014-12-29,25-022,WAS,@,HOU,W (+1),0,14:22,1,4,.250,0,0,,2,2,1.000,1,4,5,0,0,0,2,4,4,-0.1,-15
31,30,2014-12-30,25-023,WAS,@,DAL,L (-27),0,21:58,4,7,.571,0,0,,1,1,1.000,2,4,6,1,0,2,1,3,9,8.2,-9
32,31,2015-01-02,25-026,WAS,@,OKC,L (-7),0,9:48,1,4,.250,0,0,,0,0,,0,3,3,0,0,0,2,2,2,-2.3,-11
33,32,2015-01-03,25-027,WAS,@,SAS,L (-9),0,15:41,4,8,.500,0,0,,1,1,1.000,2,2,4,1,0,1,0,1,9,8.0,-5
34,33,2015-01-05,25-029,WAS,@,NOP,W (+7),0,15:58,1,2,.500,0,0,,2,2,1.000,0,5,5,1,0,2,1,2,4,4.8,-3
35,34,2015-01-07,25-031,WAS,,NYK,W (+10),0,17:09,2,5,.400,0,0,,0,0,,0,2,2,0,0,0,2,2,4,-0.9,-2
36,35,2015-01-09,25-033,WAS,,CHI,W (+16),0,9:33,1,2,.500,0,0,,0,0,,2,2,4,1,0,0,1,2,2,1.9,-2
37,36,2015-01-11,25-035,WAS,@,ATL,L (-31),0,24:29,6,9,.667,0,0,,1,1,1.000,0,6,6,4,0,3,3,2,13,12.0,-1
38,37,2015-01-13,25-037,WAS,,SAS,W (+8),0,19:30,6,8,.750,0,0,,5,5,1.000,2,6,8,1,0,1,1,2,17,16.6,+2
39,38,2015-01-14,25-038,WAS,@,CHI,W (+6),0,15:49,2,3,.667,0,0,,0,0,,1,3,4,1,0,1,1,3,4,3.5,-4
40,39,2015-01-16,25-040,WAS,,BRK,L (-22),0,17:10,3,4,.750,0,0,,0,0,,0,1,1,0,0,3,3,2,6,3.0,-9
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,40,2015-01-17,25-041,WAS,@,BRK,W (+9),0,15:48,5,7,.714,0,0,,2,4,.500,0,1,1,0,0,1,1,4,12,6.7,-1
42,41,2015-01-19,25-043,WAS,,PHI,W (+35),0,19:23,7,9,.778,0,0,,0,0,,6,3,9,0,0,0,3,3,14,11.4,+19
43,42,2015-01-21,25-045,WAS,,OKC,L (-2),0,10:52,4,9,.444,0,0,,1,1,1.000,2,0,2,0,0,0,0,3,9,4.5,-2
44,43,2015-01-24,25-048,WAS,@,POR,L (-7),0,16:47,2,5,.400,0,0,,0,0,,1,2,3,1,2,1,1,3,4,3.8,-10
45,44,2015-01-25,25-049,WAS,@,DEN,W (+2),0,14:11,5,9,.556,0,0,,0,0,,2,1,3,1,0,0,1,4,10,5.5,-9
46,45,2015-01-27,25-051,WAS,@,LAL,W (+6),0,15:22,2,6,.333,0,1,.000,3,4,.750,1,5,6,1,0,0,1,2,7,4.3,-6
47,46,2015-01-28,25-052,WAS,@,PHO,L (-8),0,13:19,3,4,.750,0,0,,3,4,.750,1,1,2,0,0,0,0,3,9,6.8,-2
48,47,2015-01-31,25-055,WAS,,TOR,L (-4),0,11:40,2,5,.400,0,0,,0,0,,1,1,2,0,0,2,1,1,4,2.3,-18
49,48,2015-02-02,25-057,WAS,,CHO,L (-4),0,18:55,2,7,.286,0,0,,2,2,1.000,1,4,5,1,1,0,0,2,6,4.7,+9
50,49,2015-02-04,25-059,WAS,@,ATL,L (-9),0,18:10,1,3,.333,0,0,,0,0,,1,4,5,1,0,0,2,1,2,0.5,+1
51,,2015-02-05,25-060,WAS,,CHO,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
52,50,2015-02-07,25-062,WAS,,BRK,W (+37),0,24:50,5,9,.556,0,0,,3,3,1.000,2,6,8,1,0,1,1,3,13,11.1,+24
53,51,2015-02-09,25-064,WAS,,ORL,W (+16),0,17:04,3,8,.375,0,0,,1,2,.500,4,2,6,0,0,1,3,2,7,2.5,-11
54,52,2015-02-11,25-066,WAS,@,TOR,L (-2),0,16:34,3,7,.429,0,0,,0,0,,1,4,5,1,0,2,0,1,6,5.9,-4
55,,2015-02-20,25-075,WAS,,CLE,L (-38),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
56,53,2015-02-22,25-077,WAS,@,DET,L (-17),0,14:53,2,6,.333,0,0,,0,0,,1,1,2,2,0,1,2,3,4,0.5,-11
57,54,2015-02-24,25-079,WAS,,GSW,L (-7),0,18:21,5,9,.556,0,0,,0,0,,1,2,3,1,0,0,4,2,10,2.9,-14
58,55,2015-02-25,25-080,WAS,@,MIN,L (-20),0,18:21,4,8,.500,0,0,,0,0,,2,1,3,2,0,2,1,4,8,5.9,-20
59,56,2015-02-27,25-082,WAS,@,PHI,L (-8),0,18:24,0,3,.000,0,0,,0,0,,1,2,3,0,0,1,2,3,0,-3.3,-9
60,57,2015-02-28,25-083,WAS,,DET,W (+4),0,7:28,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,1,1,0,-1.1,-9
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,58,2015-03-03,25-086,WAS,@,CHI,L (-5),0,15:22,3,8,.375,0,0,,0,0,,2,1,3,0,1,2,1,4,6,3.1,+3
62,59,2015-03-06,25-089,WAS,,MIA,W (+2),0,8:33,2,4,.500,0,0,,0,0,,1,0,1,1,1,0,2,2,4,1.6,+3
63,60,2015-03-07,25-090,WAS,@,MIL,L (-6),0,8:20,2,3,.667,0,0,,0,0,,0,1,1,1,1,0,1,1,4,3.3,+2
64,61,2015-03-09,25-092,WAS,@,CHO,W (+26),0,19:54,6,9,.667,0,0,,0,0,,2,5,7,0,1,0,0,4,12,10.4,+8
65,62,2015-03-12,25-095,WAS,,MEM,W (+20),0,6:34,1,1,1.000,0,0,,0,0,,1,1,2,1,0,0,1,3,2,1.2,-2
