<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,23-337,BOS,,BRK,W (+16),1,30:13,7,13,.538,1,3,.333,0,0,,0,0,0,0,0,0,1,5,15,5.7,-4
2,2,2014-11-01,23-340,BOS,@,HOU,L (-14),1,26:42,3,11,.273,0,4,.000,0,0,,0,2,2,1,0,0,0,5,6,-1.2,-18
3,3,2014-11-03,23-342,BOS,@,DAL,L (-5),1,36:32,13,22,.591,4,6,.667,2,3,.667,2,6,8,1,3,0,3,2,32,24.5,+3
4,4,2014-11-05,23-344,BOS,,TOR,L (-3),1,27:09,5,13,.385,3,7,.429,3,3,1.000,1,0,1,0,1,0,4,3,16,5.4,+4
5,5,2014-11-07,23-346,BOS,,IND,W (+3),1,29:05,4,12,.333,1,4,.250,2,2,1.000,1,2,3,1,0,0,2,2,11,3.4,-2
6,6,2014-11-08,23-347,BOS,@,CHI,W (+5),1,32:56,6,10,.600,0,1,.000,1,1,1.000,0,3,3,2,2,1,2,0,13,11.4,+14
7,7,2014-11-12,23-351,BOS,,OKC,L (-15),1,31:45,7,19,.368,2,9,.222,1,2,.500,0,4,4,2,1,1,0,4,17,8.8,+6
8,8,2014-11-14,23-353,BOS,,CLE,L (-1),1,35:40,6,10,.600,0,2,.000,0,0,,1,4,5,2,0,0,2,3,12,7.5,-10
9,9,2014-11-17,23-356,BOS,,PHO,L (-4),1,32:43,7,13,.538,2,3,.667,0,0,,0,1,1,2,1,0,2,1,16,10.0,+3
10,10,2014-11-19,23-358,BOS,@,PHI,W (+11),1,27:37,3,11,.273,1,4,.250,0,0,,0,1,1,1,1,0,1,2,7,0.7,0
11,11,2014-11-21,23-360,BOS,@,MEM,L (-17),1,25:22,5,9,.556,1,2,.500,0,0,,0,0,0,0,0,0,1,0,11,5.7,-15
12,12,2014-11-23,23-362,BOS,,POR,L (-6),1,33:24,6,18,.333,1,8,.125,0,0,,0,3,3,0,0,0,0,1,13,3.3,+5
13,13,2014-11-28,24-002,BOS,,CHI,L (-7),1,33:09,7,12,.583,2,4,.500,2,2,1.000,0,1,1,2,1,1,1,2,18,14.0,-10
14,14,2014-11-30,24-004,BOS,,SAS,L (-22),1,27:05,4,9,.444,1,2,.500,2,2,1.000,1,2,3,1,1,0,1,1,11,7.9,-11
15,15,2014-12-02,24-006,BOS,@,ATL,L (-4),1,29:33,7,13,.538,3,5,.600,1,2,.500,2,1,3,0,2,0,0,4,18,13.4,+5
16,16,2014-12-03,24-007,BOS,,DET,W (+7),1,26:22,2,5,.400,2,3,.667,0,0,,0,0,0,0,0,0,0,0,6,3.3,+4
17,17,2014-12-05,24-009,BOS,,LAL,W (+17),1,33:32,7,18,.389,2,5,.400,0,0,,2,0,2,1,0,0,0,2,16,7.5,+30
18,18,2014-12-07,24-011,BOS,,WAS,W (+8),1,32:43,5,9,.556,1,3,.333,0,0,,0,3,3,1,0,1,0,1,11,8.6,+24
19,19,2014-12-08,24-012,BOS,@,WAS,L (-1),1,23:28,3,9,.333,1,4,.250,0,0,,0,2,2,1,1,0,1,1,7,2.8,-27
20,20,2014-12-10,24-014,BOS,@,CHO,L (-9),1,24:38,2,9,.222,0,4,.000,0,0,,0,0,0,1,0,0,1,3,4,-3.0,-11
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,,2014-12-12,24-016,BOS,,NYK,L (-6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
22,21,2014-12-15,24-019,BOS,@,PHI,W (+18),1,31:11,6,20,.300,1,11,.091,2,3,.667,0,1,1,1,1,0,1,3,15,2.8,+1
23,22,2014-12-17,24-021,BOS,,ORL,W (+17),1,33:26,2,6,.333,0,1,.000,0,0,,0,5,5,1,1,1,1,2,4,2.7,+23
24,23,2014-12-19,24-023,BOS,,MIN,W (+16),1,32:02,6,14,.429,0,3,.000,2,2,1.000,2,3,5,7,3,1,0,2,14,16.7,+16
25,24,2014-12-21,24-025,BOS,@,MIA,L (-16),1,32:50,2,10,.200,0,2,.000,0,0,,1,6,7,4,2,0,2,2,4,2.3,-14
26,25,2014-12-23,24-027,BOS,@,ORL,L (-5),1,30:59,7,13,.538,4,6,.667,2,2,1.000,1,3,4,1,0,0,1,3,20,13.8,-15
27,26,2014-12-26,24-030,BOS,,BRK,L (-2),1,31:39,7,14,.500,3,5,.600,0,0,,0,4,4,2,1,0,1,3,17,11.4,+3
28,27,2014-12-27,24-031,BOS,@,WAS,L (-13),1,22:24,0,5,.000,0,2,.000,2,2,1.000,1,0,1,2,2,0,2,0,2,0.6,-8
29,28,2014-12-31,24-035,BOS,,SAC,W (+22),1,22:33,4,8,.500,0,0,,1,2,.500,0,3,3,3,1,0,1,1,9,7.2,+4
30,29,2015-01-02,24-037,BOS,,DAL,L (-18),1,32:09,9,20,.450,3,6,.500,1,1,1.000,1,2,3,2,0,1,1,1,22,13.6,+10
31,30,2015-01-03,24-038,BOS,@,CHI,L (-5),1,36:24,8,15,.533,0,1,.000,1,2,.500,1,1,2,0,1,0,2,2,17,8.5,+6
32,31,2015-01-05,24-040,BOS,,CHO,L (-9),1,19:45,2,7,.286,0,0,,0,0,,0,3,3,0,0,0,2,2,4,-2.0,-13
33,32,2015-01-07,24-042,BOS,@,BRK,W (+8),1,34:10,7,12,.583,3,5,.600,4,4,1.000,0,4,4,1,0,0,2,2,21,14.5,+4
34,33,2015-01-09,24-044,BOS,@,IND,L (-4),1,40:08,10,21,.476,3,6,.500,0,0,,0,2,2,3,2,0,3,5,23,12.0,+5
35,34,2015-01-10,24-045,BOS,@,TOR,L (-13),1,33:47,6,15,.400,2,5,.400,3,4,.750,0,1,1,2,2,0,1,2,17,10.4,-13
36,35,2015-01-12,24-047,BOS,,NOP,W (+8),1,32:08,3,10,.300,1,4,.250,3,4,.750,2,2,4,3,0,0,2,3,10,4.7,+3
37,36,2015-01-14,24-049,BOS,,ATL,L (-14),1,28:17,6,13,.462,3,7,.429,2,2,1.000,1,2,3,1,0,1,1,3,17,10.8,-19
38,37,2015-01-16,24-051,BOS,,CHI,L (-16),1,33:57,3,7,.429,1,2,.500,0,0,,0,2,2,3,1,0,3,3,7,2.8,-21
