<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,,2014-10-28,21-038,SAS,,DAL,W (+1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,,2014-10-31,21-041,SAS,,PHO,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,,2014-11-05,21-046,SAS,,ATL,W (+2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,1,2014-11-06,21-047,SAS,@,HOU,L (-17),0,31:14,1,8,.125,0,2,.000,2,3,.667,0,8,8,4,2,0,0,3,4,4.4,-3
5,,2014-11-08,21-049,SAS,,NOP,L (-1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,2,2014-11-10,21-051,SAS,@,LAC,W (+4),0,7:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+3
7,3,2014-11-11,21-052,SAS,@,GSW,W (+13),0,6:57,0,2,.000,0,0,,0,0,,0,1,1,0,0,1,0,1,0,-0.8,-1
8,4,2014-11-14,21-055,SAS,@,LAL,W (+13),0,10:32,0,4,.000,0,2,.000,0,0,,0,3,3,1,0,0,0,0,0,-1.2,-12
9,,2014-11-15,21-056,SAS,,SAC,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,5,2014-11-17,21-058,SAS,,PHI,W (+25),0,21:14,1,7,.143,0,1,.000,0,0,,0,3,3,0,0,1,1,3,2,-3.1,-4
11,,2014-11-19,21-060,SAS,,CLE,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,6,2014-11-21,21-062,SAS,@,MIN,W (+29),0,12:00,0,2,.000,0,0,,0,0,,0,2,2,1,0,1,0,1,0,0.2,0
13,7,2014-11-22,21-063,SAS,,BRK,W (+12),0,2:30,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,-3
14,,2014-11-26,21-067,SAS,,IND,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,,2014-11-28,21-069,SAS,,SAC,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,8,2014-11-30,21-071,SAS,@,BOS,W (+22),0,4:19,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,0,0,0,0.6,+3
17,9,2014-12-01,21-072,SAS,@,PHI,W (+6),0,4:33,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0.7,+6
18,,2014-12-03,21-074,SAS,,BRK,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
