<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,31-001,BRK,@,BOS,L (-16),0,30:05,5,9,.556,0,0,,1,2,.500,0,2,2,2,2,0,1,1,11,8.9,-7
2,2,2014-11-01,31-004,BRK,@,DET,W (+12),0,22:10,1,4,.250,0,2,.000,0,0,,0,2,2,3,0,0,1,3,2,0.1,+13
3,3,2014-11-03,31-006,BRK,,OKC,W (+31),0,27:37,2,6,.333,0,0,,0,0,,1,1,2,1,4,0,0,1,4,5.9,+21
4,4,2014-11-05,31-008,BRK,,MIN,L (-7),0,23:59,5,8,.625,0,0,,4,4,1.000,0,5,5,4,1,0,3,3,14,11.5,+5
5,5,2014-11-07,31-010,BRK,,NYK,W (+11),0,19:03,2,5,.400,0,0,,0,0,,0,1,1,5,1,0,2,2,4,3.3,-3
6,6,2014-11-09,31-012,BRK,,ORL,W (+8),0,22:57,3,6,.500,0,0,,0,0,,0,2,2,1,2,1,0,1,6,6.6,-5
7,7,2014-11-12,31-015,BRK,@,PHO,L (-8),0,23:36,2,4,.500,0,1,.000,4,4,1.000,0,2,2,3,1,0,5,1,8,4.3,-11
8,8,2014-11-13,31-016,BRK,@,GSW,L (-8),0,25:30,10,10,1.000,0,0,,3,4,.750,0,3,3,3,0,0,3,4,23,18.0,0
9,9,2014-11-15,31-018,BRK,@,POR,L (-10),0,26:04,4,12,.333,0,3,.000,2,2,1.000,0,3,3,1,1,0,1,3,10,3.6,-9
10,10,2014-11-17,31-020,BRK,,MIA,L (-12),0,23:39,5,9,.556,1,1,1.000,4,4,1.000,0,0,0,4,1,0,1,4,15,11.9,-9
11,11,2014-11-19,31-022,BRK,,MIL,L (-4),0,35:13,5,9,.556,0,2,.000,4,6,.667,0,9,9,4,1,0,3,2,14,11.6,+6
12,12,2014-11-21,31-024,BRK,@,OKC,W (+2),0,31:28,8,15,.533,1,2,.500,6,7,.857,0,2,2,5,0,0,2,1,23,17.0,+3
13,13,2014-11-22,31-025,BRK,@,SAS,L (-12),0,25:09,2,7,.286,0,0,,2,2,1.000,1,5,6,5,1,1,2,1,6,6.9,-7
14,14,2014-11-26,31-029,BRK,@,PHI,W (+8),0,18:39,2,7,.286,0,3,.000,0,0,,0,2,2,4,0,0,1,2,4,1.5,-7
15,15,2014-11-30,31-033,BRK,,CHI,L (-18),0,27:25,5,13,.385,0,1,.000,2,2,1.000,1,3,4,4,1,0,0,0,12,10.3,-15
16,16,2014-12-02,31-035,BRK,@,NYK,W (+5),0,17:31,2,8,.250,0,2,.000,0,0,,1,2,3,1,1,0,4,1,4,-2.2,-7
17,17,2014-12-03,31-036,BRK,,SAS,W (+2),0,27:33,4,10,.400,0,1,.000,0,0,,0,1,1,3,0,0,2,1,8,2.6,-13
18,18,2014-12-05,31-038,BRK,,ATL,L (-23),0,18:53,3,7,.429,0,0,,0,0,,0,3,3,1,2,0,1,2,6,4.1,-18
19,19,2014-12-08,31-041,BRK,,CLE,L (-22),0,23:08,1,4,.250,1,1,1.000,1,2,.500,0,1,1,5,1,0,2,1,4,3.6,-23
20,20,2014-12-10,31-043,BRK,@,CHI,L (-25),0,30:04,1,8,.125,0,2,.000,5,6,.833,1,5,6,4,0,0,1,1,7,5.0,-27
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-12,31-045,BRK,,PHI,W (+18),0,21:09,2,8,.250,0,2,.000,0,0,,0,2,2,5,1,0,1,4,4,1.7,+4
22,22,2014-12-13,31-046,BRK,@,CHO,W (+27),0,20:14,5,9,.556,0,0,,4,4,1.000,0,2,2,5,0,0,2,3,14,10.6,+4
23,23,2014-12-16,31-049,BRK,,MIA,L (-4),0,28:47,1,6,.167,0,3,.000,3,4,.750,0,2,2,5,3,0,4,3,5,2.7,-10
24,24,2014-12-17,31-050,BRK,@,TOR,L (-16),0,23:43,2,6,.333,0,0,,0,0,,0,2,2,3,1,1,0,1,4,4.6,-15
25,25,2014-12-19,31-052,BRK,@,CLE,L (-4),0,32:56,6,11,.545,1,2,.500,0,0,,0,4,4,3,1,1,3,3,13,8.5,-7
26,26,2014-12-21,31-054,BRK,,DET,W (+5),1,37:01,7,14,.500,0,1,.000,1,1,1.000,0,4,4,10,2,0,2,3,15,15.0,+7
27,27,2014-12-23,31-056,BRK,,DEN,W (+6),1,38:07,7,13,.538,0,2,.000,3,3,1.000,0,1,1,8,1,0,3,1,17,14.2,+5
28,28,2014-12-26,31-059,BRK,@,BOS,W (+2),1,34:03,8,14,.571,1,2,.500,10,10,1.000,0,7,7,5,3,1,4,1,27,25.3,0
29,29,2014-12-27,31-060,BRK,,IND,L (-25),1,38:49,10,15,.667,1,2,.500,1,1,1.000,0,6,6,2,1,1,5,3,22,14.2,-9
30,30,2014-12-29,31-062,BRK,,SAC,W (+8),1,31:52,4,12,.333,1,1,1.000,7,8,.875,1,2,3,2,1,0,2,2,16,9.7,+9
31,31,2014-12-30,31-063,BRK,@,CHI,W (+14),1,28:05,4,9,.444,1,1,1.000,2,2,1.000,1,1,2,5,1,0,1,2,11,10.0,-7
32,32,2015-01-02,31-066,BRK,@,ORL,W (+2),1,32:49,3,8,.375,0,1,.000,0,0,,0,6,6,4,1,0,6,1,6,0.8,-7
33,33,2015-01-04,31-068,BRK,@,MIA,L (-4),1,24:39,2,9,.222,0,1,.000,0,0,,0,2,2,3,2,3,2,0,4,3.3,-5
34,34,2015-01-05,31-069,BRK,,DAL,L (-8),1,43:45,6,16,.375,0,3,.000,8,8,1.000,0,4,4,10,0,0,3,4,20,14.8,+3
35,35,2015-01-07,31-071,BRK,,BOS,L (-8),1,39:20,7,13,.538,1,2,.500,0,0,,0,4,4,4,0,0,4,1,15,8.3,+1
36,36,2015-01-09,31-073,BRK,,PHI,L (-2),1,36:43,4,9,.444,0,1,.000,6,8,.750,1,4,5,10,2,0,3,2,14,15.6,+6
37,37,2015-01-10,31-074,BRK,@,DET,L (-5),1,29:13,2,12,.167,1,8,.125,0,0,,0,1,1,8,2,0,3,5,5,0.3,-7
38,38,2015-01-12,31-076,BRK,,HOU,L (-14),1,38:55,6,16,.375,0,4,.000,1,2,.500,0,2,2,6,0,1,4,1,13,4.9,-17
39,39,2015-01-14,31-078,BRK,,MEM,L (-11),1,32:37,4,12,.333,0,3,.000,2,3,.667,1,1,2,6,0,0,3,3,10,3.8,-20
40,40,2015-01-16,31-080,BRK,@,WAS,W (+22),1,34:52,12,18,.667,1,2,.500,1,2,.500,1,5,6,7,2,1,2,3,26,24.4,+13
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,41,2015-01-17,31-081,BRK,,WAS,L (-9),1,40:31,10,18,.556,0,2,.000,2,2,1.000,0,4,4,8,1,0,5,3,22,15.0,-1
42,42,2015-01-21,31-085,BRK,@,SAC,W (+3),1,38:32,5,10,.500,1,4,.250,5,7,.714,0,4,4,8,2,0,4,2,16,14.2,-8
43,43,2015-01-22,31-086,BRK,@,LAC,L (-39),1,27:12,3,11,.273,1,2,.500,0,0,,0,1,1,3,3,0,4,1,7,1.5,-38
44,44,2015-01-24,31-088,BRK,@,UTA,L (-35),1,34:22,5,14,.357,1,4,.250,5,7,.714,1,3,4,7,2,0,3,0,16,12.9,-24
45,45,2015-01-28,31-092,BRK,@,ATL,L (-11),1,38:03,5,13,.385,2,2,1.000,2,2,1.000,0,5,5,13,2,0,1,2,14,17.7,-5
46,46,2015-01-30,31-094,BRK,,TOR,L (-5),1,52:13,13,30,.433,1,7,.143,8,8,1.000,0,8,8,13,1,0,2,3,35,28.5,-1
47,47,2015-02-02,31-097,BRK,,LAC,W (+2),1,39:56,3,11,.273,0,2,.000,0,0,,0,7,7,7,2,0,2,5,6,4.5,+8
48,48,2015-02-04,31-099,BRK,@,TOR,W (+16),1,36:24,9,13,.692,2,4,.500,4,5,.800,0,4,4,6,1,0,2,2,24,21.7,+12
49,49,2015-02-06,31-101,BRK,,NYK,W (+4),1,42:12,7,12,.583,1,1,1.000,5,5,1.000,0,2,2,8,0,0,4,0,20,16.6,+5
50,50,2015-02-07,31-102,BRK,@,WAS,L (-37),1,26:48,3,12,.250,0,1,.000,5,6,.833,3,1,4,4,1,0,6,1,11,3.2,-25
51,51,2015-02-09,31-104,BRK,@,MIL,L (-6),1,34:45,10,15,.667,4,5,.800,2,2,1.000,1,3,4,8,0,0,3,4,26,22.1,+15
52,52,2015-02-10,31-105,BRK,@,MEM,L (-9),1,30:02,6,11,.545,0,0,,0,0,,0,1,1,3,0,0,6,0,12,3.1,-18
53,,2015-02-20,31-115,BRK,,LAL,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
54,,2015-02-23,31-118,BRK,,DEN,W (+28),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
55,53,2015-02-25,31-120,BRK,@,NOP,L (-6),0,28:22,5,12,.417,1,3,.333,4,4,1.000,0,3,3,3,0,0,3,1,15,8.2,+3
56,54,2015-02-27,31-122,BRK,@,HOU,L (-4),0,22:33,2,9,.222,0,3,.000,0,0,,0,1,1,5,1,1,4,2,4,-0.8,-6
